eft_id,description
108722,PASFAR TECHNOLOGIES PRIVA
108723,MEHAR ENTERTAINMENT PRIVA
108724,Indiaforensic SERVICES INDIA PVT
108725,BIGTREE ENTERTAINMENT PRI
108726,INDIAIDEAS.COM LTD
108727,IRCTC CORPORATE OFFICE AC
108728,PAYU PAYMENTS PRIVATE LIM
108729,AXEL RETAIL PRIVATE LIMIT
108730,AVENUES INDIA PRIVATE LIM
108731,ZAAK EPAYMENT SERVICES PR
108732,FUTURE RETAIL LIMITED (OW
108733,PASFAR TECHNOLOGIES PRIVA
108734,MEHAR ENTERTAINMENT PRIVA
108735,E-BILLING SOLUTIONS PRIVA
108736,BHAGALPUR ELECTRICITY DIS
108737,Indiaforensic SERVICES INDIA PVT
108738,IMPS 0111171C
108739,IMPS 021117 2C
108740,IMPS 021117 3C
108741,TRF FROM  Indiaforensic SERVICES
108742,TRF FROM  Indiaforensic SERVICES
108743,FDRL/INTERNAL FUND TRANSFE
108744,FDRL/INTERNAL FUND TRANSFE
108745,NEFT/SBIN617306725364/Indfor
108746,IMPS 021117 4C
108747,730620583417
108748,730620583454
108749,730620583509
108750,730620583553
108751,730620583587
108752,730620583618
108753,730620583650
108754,730620583674
108755,730620583691
108756,730620583721
108757,730620584634
108758,730620584657
108759,730620584692
108760,730620584755
108761,730620584777
108762,730621585636
108763,730621585668
108764,730621585690
108765,730621585715
108766,730621585741
108767,Sweep Trf To: 40900036427
108768,BIGTREE ENTERTAINMENT PRI
108769,INDIAIDEAS.COM LTD
108770,IRCTC CORPORATE OFFICE AC
108771,PAYU PAYMENTS PRIVATE LIM
108772,BIDDERBOY CORPORATION
108773,AXEL RETAIL PRIVATE LIMIT
108774,AVENUES INDIA PRIVATE LIM
108775,FUTURE RETAIL LIMITED (OW
108776,PASFAR TECHNOLOGIES PRIVA
108777,DISH INFRA SERVICES PRIVA
108778,JUST DIAL LIMITED
108779,MEHAR ENTERTAINMENT PRIVA
108780,E-BILLING SOLUTIONS PRIVA
108781,MUZAFFARPUR VIDYUT VITARA
108782,BHAGALPUR ELECTRICITY DIS
108783,QWIKCILVER SOLUTIONS PRIV
108784,Indiaforensic SERVICES INDIA PVT
108785,IMPS 0211171C
108786,IMPS 031117 2C
108787,IMPS 031117 3C
108788,FDRL/INTERNAL FUND TRANSFE
108789,FDRL/INTERNAL FUND TRANSFE
108790,TRF FRM  Indiaforensic SERVICES
108791,FDRL/INTERNAL FUND TRANSFE
108792,NEFT/SBIN717307783297/Indfor
108793,TRF FROM  Indiaforensic SERVICES
108794,IMPS 031117 4C
108795,Sweep Trf To: 40900036427
108796,IMPS 0311171C
108797,IMPS 041117 2C
108798,RTGS/UTIBH17308631783/Indfor
108799,RTGS/ICICH17308539149/Indfor
108800,FDRL/INTERNAL FUND TRANSFE
108801,RTGS/SBINH17308019804/Indfor
108802,RTGS/SBINH17308019756/Indfor
108803,IMPS 041117 3C
108804,NEFT/SBIN817308258175/Indfor
108805,NEFT/AXIC173082671858/Indfor
108806,IMPS 041174C
108807,Sweep Trf To: 40900036427
108808,IMPS 0411171C
108809,IMPS 051117 1C
108810,IMPS 061117 2C
108811,IMPS 061117 3C
108812,NEFT/FDRL504549163/Indiaforensic
108813,NEFT/FDRL504548971/Indiaforensic
108814,NEFT/SBIN917310188159/Indfor
108815,NEFT/SBIN917310168924/Indfor
108816,TRF FRM  Indiaforensic SERVICES
108817,FDRL/INTERNAL FUND TRANSFE
108818,FDRL/INTERNAL FUND TRANSFE
108819,FDRL/INTERNAL FUND TRANSFE
108820,FDRL/INTERNAL FUND TRANSFE
108821,IMPS 061117 4C
108822,731022807825
108823,731022807841
108824,731022807861
108825,731022807885
108826,731022807904
108827,Sweep Trf To: 40900036427
108828,FDRL/INTERNAL FUND TRANSFE
108829,FDRL/INTERNAL FUND TRANSFE
108830,IMPS 0611171C
108831,IMPS 071117 2C
108832,BIGTREE ENTERTAINMENT PRI
108833,INDIAIDEAS.COM LTD
108834,IRCTC CORPORATE OFFICE AC
108835,PAYU PAYMENTS PRIVATE LIM
108836,BIDDERBOY CORPORATION
108837,AXEL RETAIL PRIVATE LIMIT
108838,AVENUES INDIA PRIVATE LIM
108839,SYNERGISTIC FINANCIAL NET
108840,ZAAK EPAYMENT SERVICES PR
108841,FUTURE RETAIL LIMITED (OW
108842,METRO INFRASYS PRIVATE LI
108843,PASFAR TECHNOLOGIES PRIVA
108844,HUNGAMA DIGITAL MEDIA ENT
108845,JUST DIAL LIMITED
108846,MEHAR ENTERTAINMENT PRIVA
108847,E-BILLING SOLUTIONS PRIVA
108848,VOUCHER ACTIVATION SERVIC
108849,BHAGALPUR ELECTRICITY DIS
108850,Indiaforensic SERVICES INDIA PVT
108851,IMPS 071117 3C
108852,TRF FRM  Indiaforensic SERVICES
108853,TRF FRM  Indiaforensic SERVICES
108854,NEFT/SBIN117311145937/Indfor
108855,FDRL/INTERNAL FUND TRANSFE
108856,FDRL/INTERNAL FUND TRANSFE
108857,FDRL/INTERNAL FUND TRANSFE
108858,FDRL/INTERNAL FUND TRANSFE
108859,FDRL/INTERNAL FUND TRANSFE
108860,IMPS 071117 4C
108861,Sweep Trf To: 40900036427
108862,IMPS 0711171C
108863,IMPS 081117 2C
108864,IMPS 081117 3C
108865,BIGTREE ENTERTAINMENT PRI
108866,INDIAIDEAS.COM LTD
108867,IRCTC CORPORATE OFFICE AC
108868,PAYU PAYMENTS PRIVATE LIM
108869,AVENUES INDIA PRIVATE LIM
108870,SYNERGISTIC FINANCIAL NET
108871,FUTURE RETAIL LIMITED (OW
108872,METRO INFRASYS PRIVATE LI
108873,PASFAR TECHNOLOGIES PRIVA
108874,DISH INFRA SERVICES PRIVA
108875,MEHAR ENTERTAINMENT PRIVA
108876,Indiaforensic SERVICES INDIA PVT
108877,FDRL/INTERNAL FUND TRANSFE
108878,FDRL/INTERNAL FUND TRANSFE
108879,NEFT/SBIN217312134206/Indfor
108880,FDRL/INTERNAL FUND TRANSFE
108881,FDRL/INTERNAL FUND TRANSFE
108882,IMPS 081117 4C
108883,Sweep Trf To: 40900036427
108884,IMPS 0811171C
108885,IMPS 091117 2C
108886,BIGTREE ENTERTAINMENT PRI
108887,INDIAIDEAS.COM LTD
108888,IRCTC CORPORATE OFFICE AC
108889,PAYU PAYMENTS PRIVATE LIM
108890,AVENUES INDIA PRIVATE LIM
108891,ZAAK EPAYMENT SERVICES PR
108892,FUTURE RETAIL LIMITED (OW
108893,PASFAR TECHNOLOGIES PRIVA
108894,VOYLLA FASHIONS PRIVATE L
108895,DISH INFRA SERVICES PRIVA
108896,MEHAR ENTERTAINMENT PRIVA
108897,E-BILLING SOLUTIONS PRIVA
108898,BHAGALPUR ELECTRICITY DIS
108899,VOUCHER ACTIVATION SERVIC
108900,VOUCHER ACTIVATION SERVIC
108901,Indiaforensic SERVICES INDIA PVT
108902,IMPS 091117 3C
108903,FDRL/INTERNAL FUND TRANSFE
108904,FDRL/INTERNAL FUND TRANSFE
108905,FDRL/INTERNAL FUND TRANSFE
108906,FDRL/INTERNAL FUND TRANSFE
108907,FDRL/INTERNAL FUND TRANSFE
108908,NEFT/SBIN317313006170/Indfor
108909,NEFT/SBIN317313006066/Indfor
108910,IMPS 091117 4C
108911,Sweep Trf To: 40900036427
108912,IMPS 0911171C
108913,IMPS 101117 2C
108914,IMPS 101117 3C
108915,BIGTREE ENTERTAINMENT PRI
108916,INDIAIDEAS.COM LTD
108917,IRCTC CORPORATE OFFICE AC
108918,PAYU PAYMENTS PRIVATE LIM
108919,AVENUES INDIA PRIVATE LIM
108920,ZAAK EPAYMENT SERVICES PR
108921,FUTURE RETAIL LIMITED (OW
108922,PASFAR TECHNOLOGIES PRIVA
108923,DISH INFRA SERVICES PRIVA
108924,NOMISMA MOBILE SOLUTIONS
108925,MEHAR ENTERTAINMENT PRIVA
108926,E-BILLING SOLUTIONS PRIVA
108927,BHAGALPUR ELECTRICITY DIS
108928,Indiaforensic SERVICES INDIA PVT
108929,NEFT/SBIN317314926436/Indfor
108930,NEFT/SBIN317314926793/Indfor
108931,FDRL/INTERNAL FUND TRANSFE
108932,FDRL/INTERNAL FUND TRANSFE
108933,FDRL/INTERNAL FUND TRANSFE
108934,FDRL/INTERNAL FUND TRANSFE
108935,FDRL/INTERNAL FUND TRANSFE
108936,FDRL/INTERNAL FUND TRANSFE
108937,FDRL/INTERNAL FUND TRANSFE
108938,FDRL/INTERNAL FUND TRANSFE
108939,IMPS-731419098932
108940,IMPS-731419098971
108941,IMPS-731419098998
108942,IMPS-731419099042
108943,IMPS-731419099084
108944,IMPS-731419099113
108945,IMPS-731419099146
108946,IMPS-731419099183
108947,IMPS-731419099220
108948,IMPS-731419099247
108949,IMPS-731420099579
108950,IMPS-731420099707
108951,IMPS-731420099751
108952,IMPS-731420099782
108953,IMPS-731420099810
108954,IMPS-731420099834
108955,IMPS-731420099865
108956,IMPS-731420099900
108957,IMPS-731420099932
108958,IMPS 101117 4C
108959,IMPS-731420099959
108960,IMPS-731420100346
108961,IMPS-731420100377
108962,IMPS-731420100409
108963,IMPS-731420100464
108964,IMPS-731420100487
108965,IMPS-731420100520
108966,IMPS-731420100568
108967,IMPS-731420100595
108968,IMPS-731420100626
108969,IMPS-731420100662
108970,IMPS-731420101173
108971,IMPS-731420101207
108972,IMPS-731420101242
108973,IMPS-731420101278
108974,IMPS-731420101304
108975,IMPS-731420101335
108976,IMPS-731420101364
108977,IMPS-731420101413
108978,IMPS-731420101450
108979,IMPS-731420101492
108980,IMPS-731420102031
108981,IMPS-731420102058
108982,IMPS-731420102093
108983,IMPS-731420102135
108984,IMPS-731420102192
108985,IMPS-731420102228
108986,IMPS-731420102264
108987,IMPS-731420102303
108988,IMPS-731420102329
108989,IMPS-731420102368
108990,IMPS-731420102906
108991,IMPS-731420102921
108992,IMPS-731420102955
108993,IMPS-731420102996
108994,IMPS-731420103022
108995,IMPS-731420103043
108996,IMPS-731420103072
108997,IMPS-731420103108
108998,IMPS-731420103142
108999,IMPS-731420103186
109000,IMPS-731420103501
109001,IMPS-731420103535
109002,IMPS-731420103553
109003,IMPS-731420103584
109004,IMPS-731420103612
109005,IMPS-731420103644
109006,IMPS-731420103686
109007,IMPS-731420103723
109008,IMPS-731420103763
109009,IMPS-731420103783
109010,IMPS-731420105804
109011,IMPS-731420105835
109012,IMPS-731420105862
109013,IMPS-731420105896
109014,IMPS-731420105916
109015,IMPS-731420105936
109016,Sweep Trf To: 40900036427
109017,IMPS 1011171C
109018,IMPS 111117 1C
109019,IMPS 121117 1C
109020,IMPS 131117 2C
109021,INDIAIDEAS.COM LTD
109022,IRCTC CORPORATE OFFICE AC
109023,AXEL RETAIL PRIVATE LIMIT
109024,AVENUES INDIA PRIVATE LIM
109025,FUTURE RETAIL LIMITED (OW
109026,METRO INFRASYS PRIVATE LI
109027,PASFAR TECHNOLOGIES PRIVA
109028,DISH INFRA SERVICES PRIVA
109029,JUST DIAL LIMITED
109030,MEHAR ENTERTAINMENT PRIVA
109031,E-BILLING SOLUTIONS PRIVA
109032,BHAGALPUR ELECTRICITY DIS
109033,SND LIMITED
109034,QWIKCILVER SOLUTIONS PRIV
109035,Indiaforensic SERVICES INDIA PVT
109036,BIGTREE ENTERTAINMENT PRI
109037,NEFT/FDRL504548536/Indiaforensic
109038,NEFT/FDRL504548537/Indiaforensic
109039,IMPS 131117 3C
109040,FDRL/INTERNAL FUND TRANSFE
109041,FDRL/INTERNAL FUND TRANSFE
109042,FDRL/INTERNAL FUND TRANSFE
109043,NEFT/SBIN517317120206/Indfor
109044,NEFT/SBIN517317120365/Indfor
109045,TRF FROM  Indiaforensic SERVICES
109046,FDRL/INTERNAL FUND TRANSFE
109047,FDRL/INTERNAL FUND TRANSFE
109048,TRF FROM  Indiaforensic SERVICES
109049,TRF FROM  Indiaforensic SERVICES
109050,TRF FROM  Indiaforensic SERVICES
109051,TRF FROM  Indiaforensic SERVICES
109052,TRF FROM  Indiaforensic SERVICES
109053,TRF FROM  Indiaforensic SERVICES
109054,IMPS 131117 4C
109055,Sweep Trf To: 40900036427
109056,IMPS 1311171C
109057,IMPS 141117 2C
109058,IMPS 141117 3C
109059,FDRL/INTERNAL FUND TRANSFE
109060,FDRL/INTERNAL FUND TRANSFE
109061,FDRL/INTERNAL FUND TRANSFE
109062,FDRL/INTERNAL FUND TRANSFE
109063,NEFT/SBIN517318949475/Indfor
109064,FDRL/INTERNAL FUND TRANSFE
109065,NEFT/FDRL504548538/Indiaforensic
109066,NEFT/FDRL504548648/Indiaforensic
109067,IMPS 141117 4C
109068,Sweep Trf To: 40900036427
109069,BIGTREE ENTERTAINMENT PRI
109070,INDIAIDEAS.COM LTD
109071,IRCTC CORPORATE OFFICE AC
109072,PAYU PAYMENTS PRIVATE LIM
109073,AVENUES INDIA PRIVATE LIM
109074,FUTURE RETAIL LIMITED (OW
109075,PASFAR TECHNOLOGIES PRIVA
109076,MEHAR ENTERTAINMENT PRIVA
109077,BHAGALPUR ELECTRICITY DIS
109078,PVR LIMITED
109079,Indiaforensic SERVICES INDIA PVT
109080,IMPS 1411171C
109081,IMPS 151117 2C
109082,NEFT/FDRL504549146/Indiaforensic
109083,IMPS 151117 3C
109084,NEFT/FDRL504548539/Indiaforensic
109085,FDRL/INTERNAL FUND TRANSFE
109086,FDRL/INTERNAL FUND TRANSFE
109087,FDRL/INTERNAL FUND TRANSFE
109088,NEFT/SBIN617319686847/Indfor
109089,FDRL/INTERNAL FUND TRANSFE
109090,IMPS 151117 4C
109091,Sweep Trf To: 40900036427
109092,IMPS 1511171C
109093,IMPS 161117 2C
109094,BIGTREE ENTERTAINMENT PRI
109095,INDIAIDEAS.COM LTD
109096,IRCTC CORPORATE OFFICE AC
109097,PAYU PAYMENTS PRIVATE LIM
109098,AVENUES INDIA PRIVATE LIM
109099,ZAAK EPAYMENT SERVICES PR
109100,FUTURE RETAIL LIMITED (OW
109101,PASFAR TECHNOLOGIES PRIVA
109102,DISH INFRA SERVICES PRIVA
109103,JUST DIAL LIMITED
109104,MEHAR ENTERTAINMENT PRIVA
109105,BHAGALPUR ELECTRICITY DIS
109106,Indiaforensic SERVICES INDIA PVT
109107,INDIAIDEAS.COM LTD
109108,IRCTC CORPORATE OFFICE AC
109109,PAYU PAYMENTS PRIVATE LIM
109110,AXEL RETAIL PRIVATE LIMIT
109111,AVENUES INDIA PRIVATE LIM
109112,SYNERGISTIC FINANCIAL NET
109113,FUTURE RETAIL LIMITED (OW
109114,PASFAR TECHNOLOGIES PRIVA
109115,JUST DIAL LIMITED
109116,MEHAR ENTERTAINMENT PRIVA
109117,E-BILLING SOLUTIONS PRIVA
109118,BHAGALPUR ELECTRICITY DIS
109119,INDIAIDEAS.COM LTD
109120,Indiaforensic SERVICES INDIA PVT
109121,FDRL/INTERNAL FUND TRANSFE
109122,FDRL/INTERNAL FUND TRANSFE
109123,NEFT/FDRL504549179/Indiaforensic
109124,NEFT/FDRL504549145/Indiaforensic
109125,IMPS-732018637038
109126,IMPS-732018637085
109127,IMPS-732018637113
109128,IMPS-732018637138
109129,IMPS-732018637170
109130,IMPS-732018637200
109131,IMPS-732018637228
109132,IMPS-732018637250
109133,IMPS-732018637279
109134,IMPS-732018637305
109135,IMPS-732018638207
109136,IMPS-732018638240
109137,IMPS-732018638273
109138,IMPS-732018638304
109139,IMPS-732018638339
109140,IMPS-732018638373
109141,IMPS-732018638411
109142,IMPS-732018638436
109143,IMPS-732018638463
109144,IMPS-732018638491
109145,NEFT/SBIN717320473695/Indfor
109146,NEFT/FDRL504548643/Indiaforensic
109147,TRF FROM  Indiaforensic SERVICES
109148,TRF FROM  Indiaforensic SERVICES
109149,IMPS 161117 3C
109150,IMPS 161117 4C
109151,Sweep Trf To: 40900036427
109152,IMPS 1611171C
109153,IMPS 171117 2C
109154,IMPS 171117 3C
109155,FDRL/INTERNAL FUND TRANSFE
109156,FDRL/INTERNAL FUND TRANSFE
109157,TRF FRM  Indiaforensic SERVICES
109158,TRF FRM  Indiaforensic SERVICES
109159,FDRL/INTERNAL FUND TRANSFE
109160,IMPS 171117 4C
109161,Sweep Trf To: 40900036427
109162,IMPS 1711171C
109163,IMPS 181117 2C
109164,IMPS 181117 3C
109165,NEFT/AXIC173226628424/Indfor
109166,FDRL/INTERNAL FUND TRANSFE
109167,FDRL/INTERNAL FUND TRANSFE
109168,NEFT/SBIN917322001340/Indfor
109169,NEFT/SBIN917322003484/Indfor
109170,IMPS 181117 4C
109171,FDRL/INTERNAL FUND TRANSFE
109172,FDRL/INTERNAL FUND TRANSFE
109173,Sweep Trf To: 40900036427
109174,BIGTREE ENTERTAINMENT PRI
109175,INDIAIDEAS.COM LTD
109176,IRCTC CORPORATE OFFICE AC
109177,PAYU PAYMENTS PRIVATE LIM
109178,COMMDEL CONSULTING SERVIC
109179,AVENUES INDIA PRIVATE LIM
109180,ZAAK EPAYMENT SERVICES PR
109181,FUTURE RETAIL LIMITED (OW
109182,METRO INFRASYS PRIVATE LI
109183,PASFAR TECHNOLOGIES PRIVA
109184,VOYLLA FASHIONS PRIVATE L
109185,JUST DIAL LIMITED
109186,MEHAR ENTERTAINMENT PRIVA
109187,MUZAFFARPUR VIDYUT VITARA
109188,BHAGALPUR ELECTRICITY DIS
109189,Indiaforensic SERVICES INDIA PVT
109190,IMPS 1811171C
109191,IMPS 191117 1C
109192,IMPS 201117 2C
109193,IMPS 201117 3C
109194,BIGTREE ENTERTAINMENT PRI
109195,INDIAIDEAS.COM LTD
109196,IRCTC CORPORATE OFFICE AC
109197,PAYU PAYMENTS PRIVATE LIM
109198,AXEL RETAIL PRIVATE LIMIT
109199,AVENUES INDIA PRIVATE LIM
109200,SYNERGISTIC FINANCIAL NET
109201,FUTURE RETAIL LIMITED (OW
109202,METRO INFRASYS PRIVATE LI
109203,PASFAR TECHNOLOGIES PRIVA
109204,JUST DIAL LIMITED
109205,MEHAR ENTERTAINMENT PRIVA
109206,E-BILLING SOLUTIONS PRIVA
109207,MUZAFFARPUR VIDYUT VITARA
109208,BHAGALPUR ELECTRICITY DIS
109209,QWIKCILVER SOLUTIONS PRIV
109210,Indiaforensic SERVICES INDIA PVT
109211,NEFT/SBIN917324656587/Indfor
109212,TRF FROM  Indiaforensic SERVICES
109213,TRF FROM  Indiaforensic SERVICES
109214,TRF FROM  Indiaforensic SERVICES
109215,FDRL/INTERNAL FUND TRANSFE
109216,FDRL/INTERNAL FUND TRANSFE
109217,FDRL/INTERNAL FUND TRANSFE
109218,FDRL/INTERNAL FUND TRANSFE
109219,FDRL/INTERNAL FUND TRANSFE
109220,IMPS 201117 4C
109221,Sweep Trf To: 40900036427
109222,IMPS 2011171C
109223,IMPS 211117 2C
109224,IMPS 211117 3C
109225,BIGTREE ENTERTAINMENT PRI
109226,INDIAIDEAS.COM LTD
109227,IRCTC CORPORATE OFFICE AC
109228,PAYU PAYMENTS PRIVATE LIM
109229,AVENUES INDIA PRIVATE LIM
109230,SYNERGISTIC FINANCIAL NET
109231,ZAAK EPAYMENT SERVICES PR
109232,FUTURE RETAIL LIMITED (OW
109233,PASFAR TECHNOLOGIES PRIVA
109234,MEHAR ENTERTAINMENT PRIVA
109235,Indiaforensic SERVICES INDIA PVT
109236,FDRL/INTERNAL FUND TRANSFE
109237,FDRL/INTERNAL FUND TRANSFE
109238,FDRL/INTERNAL FUND TRANSFE
109239,NEFT/SBIN117325332135/Indfor
109240,NEFT/AXIC173257197449/Indfor
109241,NEFT/FDRL504548790/Indiaforensic
109242,IMPS 211117 4C
109243,Sweep Trf To: 40900036427
109244,IMPS 2111171C
109245,IMPS 221117 2C
109246,BIGTREE ENTERTAINMENT PRI
109247,INDIAIDEAS.COM LTD
109248,IRCTC CORPORATE OFFICE AC
109249,PAYU PAYMENTS PRIVATE LIM
109250,AVENUES INDIA PRIVATE LIM
109251,FUTURE RETAIL LIMITED (OW
109252,PASFAR TECHNOLOGIES PRIVA
109253,JUST DIAL LIMITED
109254,MEHAR ENTERTAINMENT PRIVA
109255,VOUCHER ACTIVATION SERVIC
109256,Indiaforensic SERVICES INDIA PVT
109257,IMPS 221117 3C
109258,FDRL/INTERNAL FUND TRANSFE
109259,FDRL/INTERNAL FUND TRANSFE
109260,FDRL/INTERNAL FUND TRANSFE
109261,NEFT/FDRL504548540/Indiaforensic
109262,NEFT/FDRL504548784/Indiaforensic
109263,NEFT/SBIN217326065685/Indfor
109264,TRF FROM  Indiaforensic SERVICES
109265,IMPS 221117 4C
109266,Sweep Trf To: 40900036427
109267,IMPS 2211171C
109268,IMPS 231117 2C
109269,BIGTREE ENTERTAINMENT PRI
109270,INDIAIDEAS.COM LTD
109271,IRCTC CORPORATE OFFICE AC
109272,PAYU PAYMENTS PRIVATE LIM
109273,AVENUES INDIA PRIVATE LIM
109274,FUTURE RETAIL LIMITED (OW
109275,PASFAR TECHNOLOGIES PRIVA
109276,MEHAR ENTERTAINMENT PRIVA
109277,E-BILLING SOLUTIONS PRIVA
109278,BHAGALPUR ELECTRICITY DIS
109279,Indiaforensic SERVICES INDIA PVT
109280,IMPS 231117 3C
109281,FDRL/INTERNAL FUND TRANSFE
109282,FDRL/INTERNAL FUND TRANSFE
109283,FDRL/INTERNAL FUND TRANSFE
109284,NEFT/SBIN217327758565/Indfor
109285,IMPS 231117 4C
109286,Sweep Trf To: 40900036427
109287,IMPS 2311171C
109288,IMPS 241117 2C
109289,BIGTREE ENTERTAINMENT PRI
109290,INDIAIDEAS.COM LTD
109291,IRCTC CORPORATE OFFICE AC
109292,PAYU PAYMENTS PRIVATE LIM
109293,AVENUES INDIA PRIVATE LIM
109294,ZAAK EPAYMENT SERVICES PR
109295,FUTURE RETAIL LIMITED (OW
109296,PASFAR TECHNOLOGIES PRIVA
109297,HUNGAMA DIGITAL MEDIA ENT
109298,DISH INFRA SERVICES PRIVA
109299,JUST DIAL LIMITED
109300,NOMISMA MOBILE SOLUTIONS
109301,MEHAR ENTERTAINMENT PRIVA
109302,E-BILLING SOLUTIONS PRIVA
109303,MUZAFFARPUR VIDYUT VITARA
109304,VOUCHER ACTIVATION SERVIC
109305,Indiaforensic SERVICES INDIA PVT
109306,IMPS 241117 3C
109307,NEFT/SBIN317328467911/Indfor
109308,FDRL/INTERNAL FUND TRANSFE
109309,FDRL/INTERNAL FUND TRANSFE
109310,FDRL/INTERNAL FUND TRANSFE
109311,FDRL/INTERNAL FUND TRANSFE
109312,FDRL/INTERNAL FUND TRANSFE
109313,FDRL/INTERNAL FUND TRANSFE
109314,IMPS 241117 4C
109315,Sweep Trf To: 40900036427
109316,IMPS-732914749874
109317,IMPS-732914749898
109318,IMPS-732914749933
109319,IMPS-732914749960
109320,IMPS-732914749984
109321,IMPS-732914750020
109322,IMPS-732914750050
109323,IMPS-732914750071
109324,IMPS-732914750108
109325,IMPS-732914750139
109326,IMPS-732914750591
109327,IMPS-732914750617
109328,IMPS-732914750626
109329,IMPS-732914750657
109330,IMPS-732914750683
109331,IMPS-732914750696
109332,IMPS-732914750717
109333,IMPS-732914750731
109334,IMPS-732914750747
109335,IMPS-732914750777
109336,IMPS-732914751121
109337,IMPS-732914751146
109338,IMPS-732914751171
109339,IMPS-732914751190
109340,IMPS-732914751213
109341,IMPS-732914751237
109342,IMPS-732914751259
109343,IMPS-732914751274
109344,IMPS-732914751291
109345,IMPS-732914751306
109346,IMPS-732914751751
109347,IMPS-732914751767
109348,IMPS-732914751782
109349,IMPS-732914751803
109350,IMPS-732914751827
109351,IMPS-732914751850
109352,IMPS-732914751872
109353,IMPS-732914751894
109354,IMPS-732914751913
109355,IMPS-732914751928
109356,IMPS-732914753122
109357,IMPS-732914753152
109358,IMPS-732914753185
109359,IMPS-732914753198
109360,IMPS-732914753224
109361,IMPS-732914753240
109362,IMPS-732914753260
109363,IMPS-732914753297
109364,IMPS-732914753313
109365,IMPS-732914753332
109366,IMPS-732914753542
109367,IMPS-732914753562
109368,IMPS 2411171C
109369,IMPS 251117 1C
109370,IMPS 261117 1C
109371,IMPS 271117 2C
109372,RTGS/YESBH17331504006/IRC
109373,IMPS 271117 3C
109374,FDRL/INTERNAL FUND TRANSFE
109375,FDRL/INTERNAL FUND TRANSFE
109376,FDRL/INTERNAL FUND TRANSFE
109377,FDRL/INTERNAL FUND TRANSFE
109378,FDRL/INTERNAL FUND TRANSFE
109379,NEFT/AXIC173318218413/Indfor
109380,NEFT/SBIN417331528555/Indfor
109381,NEFT/SBIN417331529163/Indfor
109382,FDRL/INTERNAL FUND TRANSFE
109383,FDRL/INTERNAL FUND TRANSFE
109384,IMPS 271117 4C
109385,Sweep Trf To: 40900036427
109386,BIGTREE ENTERTAINMENT PRI
109387,INDIAIDEAS.COM LTD
109388,IRCTC CORPORATE OFFICE AC
109389,PAYU PAYMENTS PRIVATE LIM
109390,BIDDERBOY CORPORATION
109391,AVENUES INDIA PRIVATE LIM
109392,SYNERGISTIC FINANCIAL NET
109393,VINILOK SOLUTIONS PVT LTD
109394,PAYGATE INDIA PRIVATE LIM
109395,FUTURE RETAIL LIMITED (OW
109396,PASFAR TECHNOLOGIES PRIVA
109397,DISH INFRA SERVICES PRIVA
109398,JUST DIAL LIMITED
109399,MEHAR ENTERTAINMENT PRIVA
109400,DIGIVIVE SERVICES PRIVATE
109401,E-BILLING SOLUTIONS PRIVA
109402,MUZAFFARPUR VIDYUT VITARA
109403,Indiaforensic SERVICES INDIA PVT
109404,IMPS 2711171C
109405,IMPS 281117 2C
109406,BIGTREE ENTERTAINMENT PRI
109407,INDIAIDEAS.COM LTD
109408,IRCTC CORPORATE OFFICE AC
109409,PAYU PAYMENTS PRIVATE LIM
109410,AVENUES INDIA PRIVATE LIM
109411,FUTURE RETAIL LIMITED (OW
109412,PASFAR TECHNOLOGIES PRIVA
109413,MEHAR ENTERTAINMENT PRIVA
109414,MUZAFFARPUR VIDYUT VITARA
109415,QWIKCILVER SOLUTIONS PRIV
109416,Indiaforensic SERVICES INDIA PVT
109417,NEFT 20171128NOC00076/ACC
109418,NEFT/SBIN517332504032/Indfor
109419,FDRL/INTERNAL FUND TRANSFE
109420,FDRL/INTERNAL FUND TRANSFE
109421,FDRL/INTERNAL FUND TRANSFE
109422,FDRL/INTERNAL FUND TRANSFE
109423,FDRL/INTERNAL FUND TRANSFE
109424,IMPS 281117 3C
109425,IMPS 2811174C
109426,Sweep Trf To: 40900036427
109427,FDRL/INTERNAL FUND TRANSFE
109428,IMPS 2811171C
109429,IMPS 291117 2C
109430,FDRL/INTERNAL FUND TRANSFE
109431,BIGTREE ENTERTAINMENT PRI
109432,INDIAIDEAS.COM LTD
109433,IRCTC CORPORATE OFFICE AC
109434,PAYU PAYMENTS PRIVATE LIM
109435,AVENUES INDIA PRIVATE LIM
109436,SYNERGISTIC FINANCIAL NET
109437,ZAAK EPAYMENT SERVICES PR
109438,FUTURE RETAIL LIMITED (OW
109439,METRO INFRASYS PRIVATE LI
109440,PASFAR TECHNOLOGIES PRIVA
109441,HUNGAMA DIGITAL MEDIA ENT
109442,DISH INFRA SERVICES PRIVA
109443,JUST DIAL LIMITED
109444,MEHAR ENTERTAINMENT PRIVA
109445,VINILOK SOLUTIONS PVT LTD
109446,Indiaforensic SERVICES INDIA PVT
109447,IMPS 291117 3C
109448,NEFT/SBIN617333505191/Indfor
109449,IMPS 291117 4C
109450,IMPS-733318766542
109451,IMPS-733318766574
109452,IMPS-733318766609
109453,IMPS-733318766631
109454,IMPS-733318766646
109455,IMPS-733318766674
109456,IMPS-733318766707
109457,IMPS-733318766734
109458,IMPS-733318766762
109459,IMPS-733318766798
109460,IMPS-733318767192
109461,IMPS-733318767220
